Mach,Alpha,CD,CD Power-Off,CD Power-On,CL,CP,CP (0 to 4 deg),Reynolds Number
1.52,2,0.4842370457761997601880233785,0.497188361,0.450308566,0.347141601,141.9938072214581717483816022,138.51409646622452709960793302,181431900
1.53,2,0.4825807695478117650406399926,0.495519919,0.448640123,0.346879986,141.91029933509716420108629943,138.46065624511546440315734885,182625500
1.54,2,0.4809395295160519136245539144,0.493866559,0.446986764,0.346618933,141.82715616747046622188131393,138.4075209516564608630469949,183819100
1.55,2,0.4793134035810904826737617284,0.492228359,0.445348564,0.346358381,141.74442944480881719228758065,138.35473721755469024180279749,185012800
1.56,2,0.4777021351265535126477197479,0.49060506,0.443725265,0.346098294,141.6620349250359953511634783,138.302228815678548451757901,186206400
1.57,2,0.4761058178120587315787950155,0.488996754,0.442116959,0.345838629,141.58002904815790914686313092,138.2500468205969147856869981,187400000
1.58,2,0.4745241586125067221173340166,0.487403147,0.440523351,0.345579346,141.49832361644772964410472343,138.19811127540326229254556276,188593700
1.59,2,0.4729572077925332184035709708,0.485824287,0.438944492,0.345320426,141.4169844828314804244979788,138.14648201035151239266431373,189787300
1.6,2,0.4714047868597397447831032807,0.484259995,0.4373802,0.345061819,141.33599041688001049517720966,138.0951396534412608571012937,190980900
1.61,2,0.4698669064959589488628623180,0.482710281,0.435830485,0.344803522,141.25527082190169390349597444,138.04402042255923791622687884,192174500
1.62,2,0.4683434031102108120923536797,0.481174978,0.434295182,0.344545453,141.17480714342960069857137392,137.99310694619058977341813246,193368200
1.63,2,0.4668343438467829438818667832,0.479654155,0.432774359,0.344287654,141.09466618217168978732752118,137.94246054234161596458450885,194561800
1.64,2,0.4653394385325742703890707948,0.478147518,0.431267723,0.344030044,141.01482485458063226310756935,137.89205980068326608785056782,195755400
1.65,2,0.4638588292507028539980483483,0.47665521,0.429775414,0.3437726,140.93521520603429339723028303,137.84184296389930690886162087,196949100
1.66,2,0.4623923770996236685361576898,0.475177089,0.428297294,0.343515311,140.8558918202957880601611827,137.79185984284631009492689898,198142700
1.67,2,0.4609399369910347410849851321,0.473713012,0.426833217,0.343258175,140.77684779297642956103863455,137.74210436303375436363368094,199336300
1.68,2,0.4595016258101885169436666165,0.472263093,0.425383298,0.343001125,140.69800870796829928506485863,137.6925083799858913280401801,200530000
1.69,2,0.4580772278638794489790759985,0.470827116,0.423947321,0.342744188,140.6194326253447229166712477,137.64312520681292135954244647,201723600
1.7,2,0.4566668024158011240323925947,0.469405139,0.422525344,0.342487289,140.54110651772392609595699295,137.59394265029089086994142916,202917200
1.71,2,0.4552701804797359294836820217,0.467996992,0.421117197,0.342230432,140.46296077523919392891835649,137.54489725053069643663947954,204110900
1.72,2,0.4538873489992386192110541271,0.466602662,0.419722867,0.341973619,140.38499201249283589159150727,137.49598601821232139017887827,205304500
1.73,2,0.4525183610150353760740086287,0.465222201,0.418342406,0.341716805,140.30731769068053138916516638,137.44731635956309104173354446,206498100
1.74,2,0.4511630756122082946878907985,0.463855467,0.416975672,0.341459973,140.22980425230834524254526025,137.39876599510285422611367384,207691700
1.75,2,0.4498215585014995785881468065,0.462502525,0.41562273,0.341203103,140.15250808767362186843609788,137.35038662560776306551722728,208885400
1.76,2,0.4484935894630619999824764978,0.461163155,0.41428336,0.340946203,140.07542838456603527454631488,137.30217769738029814145343624,210079000
1.77,2,0.4471792458737156992696246245,0.459837434,0.412957638,0.340689246,139.99855406464960944582367754,137.25412907340064743743203266,211272600
1.78,2,0.4458784564890830903483041410,0.458525288,0.411645493,0.340432199,139.92181257216126777898969719,137.20617395919241783686002821,212466300
1.79,2,0.4445912528216543574228493551,0.457226749,0.410346954,0.340175043,139.84526474456394744215733285,137.15836826148381291541030947,213659900
1.8,2,0.4433174850812799990513465230,0.455941667,0.409061871,0.339917784,139.76884205950381612496622286,137.11064906088758506546503542,214853500
1.81,2,0.4420572047401079060727056675,0.454670093,0.407790298,0.339660426,139.69260820708362473087650207,137.06307511663115655775274894,216047200
1.82,2,0.4408104247753426697174306998,0.453412039,0.406532244,0.339402901,139.61661032846680978670031672,137.01568960961650597696264252,217240800
1.83,2,0.4395770179386867079829861855,0.452167378,0.405287582,0.339145236,139.54066089247072726317779297,136.96831990344955029356844065,218434400
1.84,2,0.4383569381446480176191249240,0.450936062,0.404056267,0.338887421,139.46494724358751682388071417,136.9211388251889809769479392,219628100
1.85,2,0.4371502096158445472940507474,0.449718116,0.40283832,0.33862941,139.38939326973745683600784381,136.87407599989718433599538565,220821700
1.86,2,0.4359567874008142254365447178,0.448513494,0.401633699,0.338371234,139.31393976806241563071035883,136.82707700260083589998753371,222015300
1.87,2,0.4347766804481593626473598129,0.447322205,0.400442409,0.338112843,139.23863870350946358315690372,136.78018960456119239973068577,223208900
1.88,2,0.4336098255751563223815762096,0.446144185,0.399264389,0.337854254,139.1634277276951478171482328,136.7333562711507495030655551,224402600
1.89,2,0.4324562683875204970529254220,0.444979479,0.398099683,0.337595434,139.08842507407271961049753734,136.68668638413832442675247926,225596200
1.9,2,0.4313159766769392292797131591,0.443828054,0.396948259,0.33733638,139.01350235946051449333209322,136.64006105888135299041960166,226789800
1.91,2,0.4301888192147126678638566354,0.442689779,0.395809984,0.337077085,138.93871948874617314331427076,136.59353581241144717342677739,227983500
1.92,2,0.4290749124730030422308276731,0.441564771,0.394684976,0.336817543,138.86407308593657899386721737,136.5471076002716228361238551,229177100
1.93,2,0.4279741360981010560084979448,0.440452908,0.393573113,0.33655774,138.78955681227682202300532418,136.50077050977152010557762299,230370700
1.94,2,0.4268864706531432027079582108,0.43935417,0.392474375,0.336297657,138.71516742590046390607489762,136.45452148877472327722412482,231564400
1.95,2,0.4258120433551605705472168852,0.438268685,0.39138889,0.336037298,138.6408424210113428157860418,136.40830247981440604213418102,232758000
1.96,2,0.4247506255564854438606476271,0.437196223,0.390316428,0.335776664,138.56664039073014106651649961,136.36216798073907199887431187,233951600
1.97,2,0.4237023994706119965770952192,0.436136967,0.389257172,0.335515717,138.49255229457440115915824867,136.31610946047753038550082985,235145300
1.98,2,0.4226672929557438983276808050,0.435090843,0.388090782,0.335258657,138.41857996508759933746032188,136.2701286760696587411859315,236338900
1.99,2,0.4216451889401811772810465725,0.434057735,0.386937408,0.335001292,138.34465875872191442043967855,136.22416533912108463534564839,237532500
2,2,0.4206361825592147581509043993,0.433037737,0.385797144,0.334743596,138.27090620268380744190652457,136.17832910979944224160221801,238726100
2.01,2,0.4198751520218738325131741888,0.43226587,0.384905012,0.334477372,138.19719891009960608899193763,136.13250480690218073055946247,239919800
2.02,2,0.4191197477776297761720811705,0.431499638,0.384018515,0.334211078,138.12359790661359713394330269,136.08674942359095131609925797,241113400
2.03,2,0.4183777057536033335126431626,0.430746779,0.38314539,0.333944415,138.0500934318303849690163986,136.04105371258516358614884166,242307000
2.04,2,0.4176489383439863272396079771,0.430007207,0.382285552,0.333677382,137.97668481413809275061318333,135.9954170628076846374781164,243500700
2.05,2,0.4169334811855386930204509634,0.429280956,0.381439036,0.333409981,137.90337154303066631801157005,135.94983904850417225745455791,244694300
2.06,2,0.4162313366320158811250052399,0.428568029,0.380605844,0.333142213,137.83009035638801690970658291,135.90426029946761835224542633,245887900
2.07,2,0.4155426273943986009049771309,0.427868549,0.379786098,0.332874057,137.75696290769091356030948214,135.85879496213060837183311884,247081600
2.08,2,0.4144764108339231290370944108,0.426791664,0.378588947,0.332628618,137.68531115316592473693490874,135.81473472456307096958084076,248275200
2.09,2,0.4130228131635756395728208356,0.425327227,0.377004245,0.332398589,137.61396664929239138222044495,135.77094245177304801768761362,249468800
2.1,2,0.4115770762236297963168658253,0.423870327,0.375427079,0.332158867,137.54112370459509450139067306,135.72566120965473181004972925,250662400
2.11,2,0.4101391174364686212834010441,0.422420887,0.373857373,0.331909621,137.46692084467461795034652671,135.67902080584200701393816477,251856100
2.12,2,0.4087090988295308924122983656,0.420979084,0.372295304,0.331651293,137.39128723202851656619739086,135.63095522910535173589470248,253049700
2.13,2,0.4072867552205931949257665483,0.419544675,0.37074063,0.331384507,137.31437585383016388963654921,135.58161027416677028212899413,254243400
2.14,2,0.4058720324455708548115463853,0.418117616,0.369193305,0.331109571,137.2361582665870915111614678,135.53095911646621157112076553,255437000
2.15,2,0.4044648732105711580864578306,0.416697866,0.367653289,0.330826947,137.15682061139512998854048976,135.47917840476168515289719666,256630600
2.16,2,0.4030653150595352546459132342,0.415285467,0.366120625,0.33053678,137.07624754072108799096510855,135.42615842643841157492194357,257824200
2.17,2,0.4016731081884577399685666349,0.413880197,0.36459509,0.330239849,136.99461823635936375268617647,135.37207086188428029242390539,259017900
2.18,2,0.4002884122535623740902956542,0.41248221,0.363076837,0.329936007,136.91189779936073855825252041,135.31688072941201188599873525,260211500
2.19,2,0.3989110562339949742057298737,0.411091362,0.361565723,0.329625997,136.82819572836703896422739167,135.26069380819967068144292008,261405100
2.2,2,0.3975409034811033520269012139,0.409707521,0.360061617,0.329310012,136.74352833842183410248978405,135.20352514421777114775344668,262598800
2.21,2,0.3961780045796571076353130301,0.408330743,0.358564573,0.328988172,136.65791110904935683108031484,135.14538870572227213353759441,263792400
2.22,2,0.3948223131006194605821268887,0.406960997,0.357074562,0.328660959,136.57140842174657669673167971,135.08634646122061742383682668,264986000
2.23,2,0.3934736847890735340654726974,0.405598151,0.35559145,0.328328668,136.48399779869827860698549256,135.02637697830286896306413688,266179600
2.24,2,0.3921321652134431471209429750,0.404242255,0.354115288,0.327991466,136.39582450789644911904992089,134.96561797281924846130557803,267373300
2.25,2,0.3907976207051968739547083342,0.402893185,0.352645953,0.327649648,136.30686389547550330304456657,134.90404603194490243538922883,268566900
2.26,2,0.3894700168647437441857951749,0.401550919,0.351183421,0.327303542,136.21716049865648316244198505,134.84170372855572434820118127,269760500
2.27,2,0.3881492917865319632019053420,0.400215394,0.349727631,0.326953134,136.12670731570663298695645119,134.77858316162699256278008165,270954200
2.28,2,0.3868355149674141338381391259,0.398886702,0.348278673,0.326599045,136.03559650082746427424812194,134.71477354546545251898600841,272147800
2.29,2,0.3855284557567129794205486359,0.397564605,0.34683631,0.326241111,135.94379725317984234765626441,134.65024368474608243310056042,273341400
2.3,2,0.3842281517235113485102903116,0.396249159,0.345400598,0.325879818,135.85143997445941694682561911,134.58511900278414793814402093,274535100
2.31,2,0.3829345965812646546752223395,0.394940355,0.343971529,0.325515143,135.75839592231452466223008336,134.51927510664175031931371472,275728700
2.32,2,0.3816477290815831018215262737,0.393638145,0.342549053,0.325147404,135.66483373111189930274957765,134.45287352012756911786865506,276922300
2.33,2,0.3803674231171884569207535534,0.392342407,0.341133049,0.32477677,135.570709136043179419921793,134.3858713629473291626763913,278115900
2.34,2,0.3790936216300223163000931131,0.391053088,0.339723466,0.324403374,135.47604543710466153313258301,134.31829035060111048523821235,279309600
2.35,2,0.3778264372273588585855242653,0.389770309,0.338320421,0.324027387,135.38086297787027850611200236,134.25014952414305415862813163,280503200
2.36,2,0.3765657912699911778910219667,0.388494,0.336923846,0.323649099,135.28520610834108441660641412,134.18149137514657499120016359,281696800
2.37,2,0.3753114585414390826159049919,0.38722393,0.335533511,0.323268379,135.18910879802439291212872217,134.11234713217253762726960778,282890500
2.38,2,0.3740635378015656815046429767,0.385960215,0.33414953,0.322885681,135.092580290947289295975792,134.04272614331436251804191253,284084100
2.39,2,0.3728220486107263407146501959,0.38470288,0.332771929,0.322501159,134.99564350500219418534096281,133.97264994094626936402206988,285277800
2.4,2,0.3715868003144138438538892992,0.383451728,0.331400512,0.322114659,134.89833105638802403519573044,133.9021485261589337900828769,286471400
2.41,2,0.3703578470697888968028934444,0.382206824,0.330035342,0.321726496,134.80056896773998173829600853,133.83115040678805844307718284,287665000
2.42,2,0.3691351486412221605740748491,0.380968129,0.328676381,0.321336659,134.70247225361245175243629995,133.75976558328999307847016619,288858700
2.43,2,0.3679185977932320074452450806,0.37973555,0.327323537,0.320945622,134.60411918888127411180858989,133.68807016399073471986775385,290052300
2.44,2,0.3667082449821583059095887502,0.378509128,0.325976849,0.32055308,134.50539464516201327902338964,133.61595103582711163835592468,291245900
2.45,2,0.3655040670366759057985551035,0.37728885,0.324636306,0.320159333,134.40628647187797032110569875,133.54339613532217454063235562,292439500
2.46,2,0.3643058430947386837850416140,0.376074501,0.323666476,0.319751809,134.30700092778761731884387755,133.47060481948770256983165419,293633200
2.47,2,0.3631137393183013364078162371,0.374866246,0.322702742,0.319343237,134.20741083208958429373276602,133.39745290067803012738045999,294826800
2.48,2,0.3619276277623241731377847876,0.373663964,0.32174498,0.31893378,134.10754731813675221310400709,133.32397000095458690200173577,296020400
2.49,2,0.3607474944221281139143035448,0.372467645,0.320793181,0.318523586,134.00742788066004903128557161,133.25017250167989075233581837,297214000
2.5,2,0.3595732845442052388602349259,0.37127723,0.319847286,0.31811251,133.90709069030095795815667783,133.17609627916128921198671492,298407700
2.51,2,0.3584050128150374596634839533,0.370092743,0.318907319,0.317700855,133.80652168212418003624255319,133.10172741684697579477013268,299601300
2.52,2,0.3572425105357564432862179621,0.368914017,0.317973113,0.317288634,133.70578228162381873443533054,133.0271248861951457322845634,300794900
2.53,2,0.3560858817180370605703859776,0.36774116,0.317044776,0.316875989,133.60483983508690579589882773,132.95225628270957288274218175,301988600
2.54,2,0.3549351037973772916559827591,0.36657415,0.316122286,0.316462922,133.50368757165731911761284479,132.87711406248705896609492703,303182200
2.55,2,0.3537900369570984641486358872,0.365412853,0.315205509,0.3160496,133.40241478103331562233460652,132.80178487476892211687215712,304375800
2.56,2,0.3526506582868205588186830900,0.364257239,0.314294416,0.315635859,133.30099222611894729344378801,132.72623904984617571212199788,305569500
2.57,2,0.3515170635573989734468079077,0.363107417,0.313389113,0.315222012,133.19941689232152876805430783,132.65047333548718627991268917,306763100
2.58,2,0.3503891060653324125251463614,0.361963238,0.312489454,0.314808051,133.09768286613969693682313596,132.57448101250820458868805395,307956700
2.59,2,0.3492667810871860523559218892,0.360824704,0.31159544,0.314394158,132.99587956751528753264869403,132.49834918758111887818223105,309150300
2.6,2,0.3481499505875295306294620505,0.359691665,0.310706922,0.31398,132.89389061874763994168346469,132.42196232487762689690463396,310344000
2.61,2,0.3470388150033763858266697100,0.35856434,0.309824116,0.313566056,132.7918575608004919004709797,132.34545926740526124726114546,311537600
2.62,2,0.3459332287508800386774973763,0.357442581,0.308946877,0.313152318,132.68972600049331754295701055,132.26878575804253829979842428,312731200
2.63,2,0.3448330866977661208278696151,0.356326278,0.308075094,0.312738634,132.58745865602244399826183587,132.19190402050408263633651387,313924900
2.64,2,0.3437384595301567510928901812,0.355215507,0.307208843,0.312325159,132.48520687431564492014818129,132.11496250976564024295803345,315118500
2.65,2,0.3426492334037861386691514063,0.354110155,0.306348011,0.311911904,132.38285129145882314950933779,132.03784287414452593599914989,316312200
2.66,2,0.3415653772435788117108576925,0.35301019,0.305492567,0.311498871,132.28039487007712952765426704,131.96054713830982685699480351,317505800
2.67,2,0.3404869806277023951197149364,0.351915713,0.30464261,0.311086357,132.17794694336763969772794409,131.883182764635806385552162,318699400
2.68,2,0.3394139177437408508321224359,0.350826593,0.303798009,0.310674209,132.07542457037391336209111136,131.80566687158299642454142123,319893100
2.69,2,0.3383462796288964021632591889,0.349744799,0.302960736,0.310316258,131.96770680712893847645400567,131.72296701409083586864125114,321086700
2.7,2,0.3372838408414570098450010376,0.348669397,0.302129853,0.309992157,131.85682148495622528696629017,131.63705240194151508173463882,322280300
2.71,2,0.3362266687509909902504817824,0.347599282,0.301304258,0.309668372,131.74603067161974161656847603,131.55112267747601635228635577,323473900
2.72,2,0.3351747603685611742229295704,0.346534462,0.300483959,0.309345226,131.63540022233095202452357682,131.46524290627912689430434121,324667600
2.73,2,0.3341280969213641505447816051,0.345474914,0.299668931,0.309022558,131.52483529882103960692016342,131.3793183121616068199878451,325861200
2.74,2,0.3330865620870283667271448232,0.344420526,0.298859063,0.308700534,131.41442807391425715877688299,131.29344004249546338621420127,327054800
2.75,2,0.3320502255872328187522696037,0.343371363,0.29805442,0.30837899,131.30409073328684756870599598,131.20752015083497776477609018,328248400
2.76,2,0.3310189752451381885020643854,0.342327318,0.297254895,0.308058101,131.19391155086700637478607754,131.12164605577049526860194502,329442100
2.77,2,0.3299929006838655036601515890,0.341288481,0.296460578,0.307737852,131.08382964081224972503265754,131.03575656030708604507329002,330635700
2.78,2,0.3289717700018140195237213448,0.340254619,0.295671236,0.307418242,130.97390847432096865523231962,130.9499144715346560297168221,331829300
2.79,2,0.3279557733668949273090224717,0.339225929,0.294887066,0.307099449,130.86417706053848301937913285,130.86414837944668574717568281,333023000
2.8,2,0.3269448005416866946736334322,0.338202295,0.294107952,0.306781295,130.75454639650995954489035763,130.77836883051987616156385716,334216600
2.81,2,0.3259388401838936138703065441,0.33718371,0.293333887,0.306463949,130.6451058925127320574118954,130.69266478534946945247509394,335410200
2.82,2,0.3249378429636784848815688343,0.33617012,0.292564817,0.306147265,130.53582922896273351795040007,130.60700950392358484183505607,336603900
2.83,2,0.3239418187630271678637529614,0.335161541,0.291800758,0.305831385,130.42668647125756268429858257,130.52137246991948760894431822,337797500
2.84,2,0.3229506484216515776255595967,0.334157859,0.291041596,0.305516479,130.31777003430098204360806125,130.43584594346241800962759917,338991100
2.85,2,0.3219644176369472696358133994,0.333159148,0.290287405,0.305202227,130.2089569671219476298848213,130.35030608368626025711548631,340184700
2.86,2,0.3209829993202064806067303651,0.332165292,0.289538069,0.304888952,130.1003720517929467244927397,130.26487775818873895819533784,341378400
2.87,2,0.3200064402045010165259900320,0.331175088,0.288792385,0.30454086,129.99467812681885596610021144,130.17952584997810033183055147,342572000
2.88,2,0.3190346956499357511268709020,0.330188299,0.288050116,0.304152401,129.89225731702718314524081348,130.09422720900710298320465228,343765700
2.89,2,0.3180677473159750165145016369,0.329206343,0.28731268,0.303764768,129.79000163350929867132072336,130.00901362402159526864123117,344959300
2.9,2,0.3171055653261421087618728153,0.328229191,0.286580048,0.303377967,129.68790971328369882748279275,129.92388341854912891514938477,346152900
2.91,2,0.3161481316623106890198811483,0.327256836,0.285852213,0.302992288,129.58598107594557459466554287,129.83883557227562567669909895,347346600
2.92,2,0.3151954048781165935387806739,0.326289225,0.285129122,0.302607442,129.48421722471403332569831199,129.75387150974478715820571401,348540200
2.93,2,0.3142473871267307308168033398,0.325326366,0.284410783,0.302223582,129.38265162562204193872220695,129.66902466988215907526205911,349733800
2.94,2,0.3133040123242926567582231635,0.324368192,0.28369713,0.301840702,129.28122805863971515948536062,129.58423785384793834750231446,350927500
2.95,2,0.3123652975693810227206289722,0.323414722,0.28298818,0.301458812,129.18000190572663509584108942,129.49956682756091994499018961,352121100
2.96,2,0.3114312084212442961104600419,0.322465921,0.282283898,0.301077903,129.07897577931646829732641869,129.4150140006193879371415469,353314700
2.97,2,0.3105016988797388335089227727,0.321521742,0.281584239,0.300697995,128.97809561147907224115869985,129.33052420566582666425996115,354508300
2.98,2,0.3095767648318377477408829865,0.320582181,0.280889199,0.300319076,128.87741935702513393449685833,129.24615598033028611752905736,355702000
2.99,2,0.3086563735240134875964381922,0.319647207,0.280198744,0.299941149,128.77694814950510260073783499,129.16191023823161577836757765,356895600
3,2,0.3077405209128534277694096099,0.318716819,0.279512877,0.299564372,128.67671292820463116212917444,129.07781803038102439973079025,358089200
0.01,4,0.5242402393288034284788013421,0.56144792,0.544066183,0.478255236,141.84902162243804688858781604,141.84902162243804688858781604,1193631
0.02,4,0.5142710926835867746676961825,0.55145443,0.534072693,0.478954049,141.84902162243804688858781604,141.84902162243804688858781604,2387262
0.03,4,0.4967616226745887266823311421,0.533902203,0.516520467,0.48018142,141.84902162243804688858781604,141.84902162243804688858781604,3580892
0.04,4,0.4819410657090677212982200381,0.519045456,0.501663719,0.481220305,141.84902162243804688858781604,141.84902162243804688858781604,4774523
0.05,4,0.4697434027825749381109444047,0.506818008,0.489436271,0.482075331,141.84902162243804688858781604,141.84902162243804688858781604,5968154
0.06,4,0.4595568414579696794170884856,0.496606572,0.479224835,0.482789385,141.84902162243804688858781604,141.84902162243804688858781604,7161784
0.07,4,0.4508915453620715009037165681,0.487920116,0.470538379,0.483396801,141.84902162243804688858781604,141.84902162243804688858781604,8355415
0.08,4,0.4456327557012582985598854703,0.482648485,0.465266748,0.483765429,141.84902162243804688858781604,141.84902162243804688858781604,9549046
0.09,4,0.4466771727211064065911859625,0.483695452,0.466313716,0.483692218,141.84902162243804688858781604,141.84902162243804688858781604,10742680
0.1,4,0.4468679309054413798716947907,0.483886676,0.46650494,0.483678846,141.84902162243804688858781604,141.84902162243804688858781604,11936310
0.11,4,0.4465093328647500356545602130,0.483527203,0.466145466,0.483703983,141.84902162243804688858781604,141.84902162243804688858781604,13129940
0.12,4,0.4457910022027098042208704224,0.482807118,0.465425381,0.483754336,141.84902162243804688858781604,141.84902162243804688858781604,14323570
0.13,4,0.4448352986233065469855592292,0.481849081,0.464467344,0.483821329,141.84902162243804688858781604,141.84902162243804688858781604,15517200
0.14,4,0.4437233589662004678540948152,0.480734426,0.463352689,0.483899273,141.84902162243804688858781604,141.84902162243804688858781604,16710830
0.15,4,0.4425102248935670864726634188,0.479518329,0.462136592,0.483984311,141.84902162243804688858781604,141.84902162243804688858781604,17904460
0.16,4,0.4412338741649283803571695352,0.478238862,0.460857125,0.48407378,141.84902162243804688858781604,141.84902162243804688858781604,19098090
0.17,4,0.4399208191747052938113385191,0.4769226,0.459540864,0.484165822,141.84902162243804688858781604,141.84902162243804688858781604,20291720
0.18,4,0.4385898335157462106343920182,0.475588365,0.458206628,0.484259121,141.84902162243804688858781604,141.84902162243804688858781604,21485350
0.19,4,0.4372542694585820748191542840,0.474249539,0.456867803,0.484352741,141.84902162243804688858781604,141.84902162243804688858781604,22678980
0.2,4,0.4359235916126935656037002081,0.472915612,0.455533875,0.484446018,141.84902162243804688858781604,141.84902162243804688858781604,23872610
0.21,4,0.4346045700727264467848673356,0.47159337,0.454211633,0.484538478,141.84902162243804688858781604,141.84902162243804688858781604,25066240
0.22,4,0.4333019870814491697020826524,0.470287606,0.452905869,0.484629786,141.84902162243804688858781604,141.84902162243804688858781604,26259880
0.23,4,0.4320191615330973897536338247,0.469001648,0.451619911,0.484719709,141.84902162243804688858781604,141.84902162243804688858781604,27453510
0.24,4,0.4307583902156228852415357473,0.467737798,0.450356061,0.484808086,141.84902162243804688858781604,141.84902162243804688858781604,28647140
0.25,4,0.4295211012855931356969444756,0.466497487,0.449115751,0.484894817,141.84902162243804688858781604,141.84902162243804688858781604,29840770
0.26,4,0.4284620339893199329940700931,0.465435834,0.448054097,0.484969055,141.84902162243804688858781604,141.84902162243804688858781604,31034400
0.27,4,0.4274287003698812652974321431,0.464399977,0.44701824,0.485041489,141.84902162243804688858781604,141.84902162243804688858781604,32228030
0.28,4,0.4264210801707254912070345654,0.463389896,0.44600816,0.485112121,141.84902162243804688858781604,141.84902162243804688858781604,33421660
0.29,4,0.4254388918139553584719068836,0.46240531,0.445023573,0.48518097,141.84902162243804688858781604,141.84902162243804688858781604,34615290
0.3,4,0.4244817685761826500212300150,0.461445849,0.444064112,0.485248062,141.84902162243804688858781604,141.84902162243804688858781604,35808920
0.31,4,0.4235491884823611494071087118,0.460510992,0.443129255,0.485313433,141.84902162243804688858781604,141.84902162243804688858781604,37002550
0.32,4,0.4226406195551337764384572966,0.459600204,0.442218468,0.485377122,141.84902162243804688858781604,141.84902162243804688858781604,38196180
0.33,4,0.4217553839039820832826897562,0.458712807,0.44133107,0.485439175,141.84902162243804688858781604,141.84902162243804688858781604,39389820
0.34,4,0.4208928820622268462557590573,0.457848199,0.440466462,0.485499634,141.84902162243804688858781604,141.84902162243804688858781604,40583440
0.35,4,0.4200523989684214273396479098,0.457005664,0.439623927,0.48555855,141.84902162243804688858781604,141.84902162243804688858781604,41777080
0.36,4,0.4192332763753899874259356536,0.456184541,0.438802804,0.485615968,141.84902162243804688858781604,141.84902162243804688858781604,42970710
0.37,4,0.4184348661101796494300178330,0.455384181,0.438002444,0.485671935,141.84902162243804688858781604,141.84902162243804688858781604,44164340
0.38,4,0.4176565109522966015207779145,0.454603925,0.437222188,0.485726496,141.84902162243804688858781604,141.84902162243804688858781604,45357970
0.39,4,0.4168975212706180000158928184,0.453843082,0.436461345,0.485779699,141.84902162243804688858781604,141.84902162243804688858781604,46551600
0.4,4,0.4161572779858501959048975074,0.453101031,0.435719294,0.485831588,141.84902162243804688858781604,141.84902162243804688858781604,47745230
0.41,4,0.4154351749714830476505273321,0.452377165,0.434995428,0.485882206,141.84902162243804688858781604,141.84902162243804688858781604,48938860
0.42,4,0.4147305859252545299317970673,0.451670855,0.434289118,0.485931596,141.84902162243804688858781604,141.84902162243804688858781604,50132490
0.43,4,0.4140429713099641762425082795,0.450981562,0.433599825,0.485979796,141.84902162243804688858781604,141.84902162243804688858781604,51326120
0.44,4,0.4133717315715822583159502627,0.450308683,0.432926946,0.486026848,141.84902162243804688858781604,141.84902162243804688858781604,52519750
0.45,4,0.4127163159247421443967116966,0.449651667,0.43226993,0.486072791,141.84902162243804688858781604,141.84902162243804688858781604,53713380
0.46,4,0.4120762561878046176059948741,0.449010044,0.431628307,0.486117658,141.84902162243804688858781604,141.84902162243804688858781604,54907020
0.47,4,0.4114510071198221213366461885,0.448383268,0.431001531,0.486161486,141.84902162243804688858781604,141.84902162243804688858781604,56100640
0.48,4,0.4108400874739483936682537483,0.447770857,0.43038912,0.48620431,141.84902162243804688858781604,141.84902162243804688858781604,57294270
0.49,4,0.4102430625603908214911196520,0.447172374,0.429790637,0.48624616,141.84902162243804688858781604,141.84902162243804688858781604,58487910
0.5,4,0.4096594628841541293116255350,0.446587349,0.429205612,0.486287069,141.84902162243804688858781604,141.84902162243804688858781604,59681540
0.51,4,0.4090888728324217318166612090,0.446015366,0.428633629,0.486327066,141.84902162243804688858781604,141.84902162243804688858781604,60875160
0.52,4,0.4085308538038835688184057681,0.445455984,0.428074247,0.486366182,141.84902162243804688858781604,141.84902162243804688858781604,62068800
0.53,4,0.4079850654275406698528300496,0.444908863,0.427527126,0.486404441,141.84902162243804688858781604,141.84902162243804688858781604,63262420
0.54,4,0.4074510883221708811576863040,0.444373582,0.426991845,0.486441871,141.84902162243804688858781604,141.84902162243804688858781604,64456060
0.55,4,0.4069285949352501893315935451,0.443849813,0.426468076,0.486478497,141.84902162243804688858781604,141.84902162243804688858781604,65649690
0.56,4,0.4064171961241089279682053381,0.443337165,0.425955428,0.486514344,141.84902162243804688858781604,141.84902162243804688858781604,66843320
0.57,4,0.4059165813723456128769782319,0.442835328,0.425453591,0.486549436,141.84902162243804688858781604,141.84902162243804688858781604,68036950
0.58,4,0.4054264189854777033256041095,0.442343968,0.424962232,0.486583795,141.84902162243804688858781604,141.84902162243804688858781604,69230580
0.59,4,0.4049464006784206944284796287,0.441862778,0.424127355,0.486642176,141.84902162243804688858781604,141.84902162243804688858781604,70424210
0.6,4,0.4044762354021030203885181022,0.441391465,0.423302356,0.486699865,141.84902162243804688858781604,141.84902162243804688858781604,71617850
0.61,4,0.4042934613797298893389943842,0.441208244,0.422765449,0.486737409,141.84902162243804688858781604,141.84902162243804688858781604,72811480
0.62,4,0.4041095006038941445601424946,0.441023834,0.422227353,0.486775037,141.84902162243804688858781604,141.84902162243804688858781604,74005100
0.63,4,0.4039340442548275657116581646,0.440847949,0.421697782,0.486812068,141.84902162243804688858781604,141.84902162243804688858781604,75198740
0.64,4,0.4037668467746695188782947320,0.440680344,0.42117649,0.48684852,141.84902162243804688858781604,141.84902162243804688858781604,76392370
0.65,4,0.4036076647489285749297609693,0.440520773,0.420663234,0.486884411,141.84902162243804688858781604,141.84902162243804688858781604,77585990
